id,userid,tutor,interface,start_state,selection,action,input,correctness,kc_labels,time
1080,c082959f-5882-11ec-a0cf-331922ec397a,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+6x+5'},product_c,input change,c,INCORRECT,['Update r value based on c'],2022-02-03 01:56:20
1185,8dc0b09e-3764-11ec-8dcf-a716184a8891,factoring,factor_leading_one.html,{'initial_problem': 'x^2-4x+3'},,start new problem,,,,2022-02-23 19:00:18
1212,8dc0b09e-3764-11ec-8dcf-a716184a8891,factoring,factor_leading_one.html,{'initial_problem': 'x^2+6x+5'},,start new problem,,,,2022-02-25 19:34:28
1213,8dc0b09e-3764-11ec-8dcf-a716184a8891,factoring,factor_leading_one.html,{'initial_problem': 'x^2+3x-10'},,start new problem,,,,2022-02-25 19:34:50
1214,8dc0b09e-3764-11ec-8dcf-a716184a8891,factoring,factor_grouping.html,{'initial_problem': '6x^2-19x+15'},,start new problem,,,,2022-02-25 19:34:57
1215,8dc0b09e-3764-11ec-8dcf-a716184a8891,factoring,factor_slip_slide.html,{'initial_problem': '5x^2-6x+1'},,start new problem,,,,2022-02-25 19:35:09
1216,8dc0b09e-3764-11ec-8dcf-a716184a8891,factoring,factor_area_box.html,{'initial_problem': '8x^2+8x+2'},,start new problem,,,,2022-02-25 19:35:12
1217,5e38a774-4bd9-11ec-b353-b19cb724a1e1,factoring,factor_area_box.html,{'initial_problem': '4x^2-14x-8'},,start new problem,,,,2022-02-27 20:48:39
1218,5e38a774-4bd9-11ec-b353-b19cb724a1e1,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-14x-8'},a_value,input change,4,CORRECT,['Extract a value'],2022-02-27 20:49:06
1219,5e38a774-4bd9-11ec-b353-b19cb724a1e1,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-14x-8'},b_value,input change,-14,CORRECT,['Extract b value'],2022-02-27 20:49:08
1220,5e38a774-4bd9-11ec-b353-b19cb724a1e1,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-14x-8'},c_value,input change,-8,CORRECT,['Extract c value'],2022-02-27 20:49:10
1221,5e38a774-4bd9-11ec-b353-b19cb724a1e1,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-14x-8'},product_ac,input change,4-8,INCORRECT,['Update r value based on product of ac'],2022-02-27 20:49:19
1222,5e38a774-4bd9-11ec-b353-b19cb724a1e1,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-14x-8'},product_ac,input change,(4)(-8),INCORRECT,['Update r value based on product of ac'],2022-02-27 20:49:39
1223,5e38a774-4bd9-11ec-b353-b19cb724a1e1,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-14x-8'},product_ac,input change,-4,INCORRECT,['Update r value based on product of ac'],2022-02-27 20:49:47
1224,5e38a774-4bd9-11ec-b353-b19cb724a1e1,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-14x-8'},product_ac,input change,-32,HINT,['Update r value based on product of ac'],2022-02-27 20:49:55
1225,c082959f-5882-11ec-a0cf-331922ec397a,factoring,factor_leading_one.html,{'initial_problem': 'x^2+1x-20'},,start new problem,,,,2022-02-27 22:39:53
1226,c082959f-5882-11ec-a0cf-331922ec397a,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+1x-20'},b_value,input change,1,CORRECT,['Extract b value'],2022-02-27 22:40:05
1227,c082959f-5882-11ec-a0cf-331922ec397a,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+1x-20'},c_value,input change,20,INCORRECT,['Extract c value'],2022-02-27 22:40:10
1228,c082959f-5882-11ec-a0cf-331922ec397a,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+1x-20'},c_value,input change,-20,CORRECT,['Extract c value'],2022-02-27 22:40:23
1229,c082959f-5882-11ec-a0cf-331922ec397a,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+1x-20'},factor_1_b_1,input change,2,CORRECT,['Compute first factor'],2022-02-27 22:40:48
1230,c082959f-5882-11ec-a0cf-331922ec397a,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+1x-20'},factor_2_b_1,input change,10,INCORRECT,['Compute second factor'],2022-02-27 22:40:55
1231,c082959f-5882-11ec-a0cf-331922ec397a,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+1x-20'},factor_1_b_2,input change,10,INCORRECT,[],2022-02-27 22:41:01
1232,c082959f-5882-11ec-a0cf-331922ec397a,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+1x-20'},first_expression,input change,2,INCORRECT,[],2022-02-27 23:22:56
1233,c082959f-5882-11ec-a0cf-331922ec397a,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+1x-20'},factor_2_b_1,input change,-10,CORRECT,['Compute second factor'],2022-02-27 23:27:21
1234,c082959f-5882-11ec-a0cf-331922ec397a,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+1x-20'},factor_1_b_2,input change,1,INCORRECT,[],2022-02-27 23:27:31
1235,c082959f-5882-11ec-a0cf-331922ec397a,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+1x-20'},first_expression,input change,2-10,INCORRECT,[],2022-02-27 23:28:23
1236,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},,start new problem,,,,2022-02-28 20:12:18
1237,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},a_value,input change,4x2,INCORRECT,['Extract a value'],2022-02-28 20:12:39
1238,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},a_value,input change,4x,INCORRECT,['Extract a value'],2022-02-28 20:12:53
1239,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},b_value,input change,8x,INCORRECT,['Extract b value'],2022-02-28 20:12:56
1240,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},b_value,input change,-8x,INCORRECT,['Extract b value'],2022-02-28 20:13:03
1241,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},c_value,input change,4,CORRECT,['Extract c value'],2022-02-28 20:13:07
1242,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},b_value,input change,-8,CORRECT,['Extract b value'],2022-02-28 20:13:15
1243,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},a_value,input change,4,CORRECT,['Extract a value'],2022-02-28 20:13:20
1244,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},product_ac,input change,16,CORRECT,['Update r value based on product of ac'],2022-02-28 20:14:57
1245,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},factor_1_ac_1,input change,-4,HINT,['Compute first factor'],2022-02-28 20:25:09
1246,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},factor_1_ac_1,input change,-4,HINT,['Compute first factor'],2022-02-28 20:25:17
1247,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},factor_1_ac_1,input change,-4,HINT,['Compute first factor'],2022-02-28 20:25:18
1248,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},factor_1_ac_1,input change,16,CORRECT,['Compute first factor'],2022-02-28 20:25:28
1249,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},factor_1_ac_2,input change,8,INCORRECT,[],2022-02-28 20:25:32
1250,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},factor_1_ac_2,input change,4,INCORRECT,[],2022-02-28 20:25:34
1251,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},factor_1_ac_2,input change,2,INCORRECT,[],2022-02-28 20:25:39
1252,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},factor_2_ac_1,input change,8,INCORRECT,['Compute second factor'],2022-02-28 20:25:49
1253,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},factor_2_ac_1,input change,4,INCORRECT,['Compute second factor'],2022-02-28 20:25:50
1254,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},factor_2_ac_1,input change,2,INCORRECT,['Compute second factor'],2022-02-28 20:25:53
1255,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},factor_1_ac_2,input change,1,INCORRECT,[],2022-02-28 20:26:04
1256,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},factor_2_ac_1,input change,1,CORRECT,['Compute second factor'],2022-02-28 20:26:05
1257,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},sum_factor_1,input change,17,CORRECT,['Compute sum of factors'],2022-02-28 20:26:13
1258,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},sum_b_1,input change,checked,INCORRECT,[],2022-02-28 20:26:16
1259,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},factor_1_ac_2,input change,4,CORRECT,['Compute first factor'],2022-02-28 20:26:39
1260,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},factor_2_ac_2,input change,2,INCORRECT,['Compute second factor'],2022-02-28 20:26:43
1261,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},factor_2_ac_2,input change,4,CORRECT,['Compute second factor'],2022-02-28 20:26:46
1262,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},sum_factor_2,input change,8,CORRECT,['Compute sum of factors'],2022-02-28 20:26:50
1263,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},sum_b_2,input change,checked,INCORRECT,[],2022-02-28 20:26:54
1264,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},factor_1_ac_3,input change,1,CORRECT,['Compute first factor'],2022-02-28 20:26:58
1265,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},factor_2_ac_3,input change,1,INCORRECT,['Compute second factor'],2022-02-28 20:27:00
1266,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},factor_2_ac_3,input change,16,CORRECT,['Compute second factor'],2022-02-28 20:27:04
1267,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},sum_factor_3,input change,17,CORRECT,['Compute sum of factors'],2022-02-28 20:27:07
1268,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},sx_value,input change,16,INCORRECT,[],2022-02-28 20:28:44
1269,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_area_box.html,{'initial_problem': '4x^2-8x+4'},,,,HINT,,2022-02-28 20:28:54
1270,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring,factor_leading_one.html,{'initial_problem': 'x^2-6x+5'},,start new problem,,,,2022-02-28 20:29:11
1271,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring,factor_slip_slide.html,{'initial_problem': '3x^2+2x-8'},,start new problem,,,,2022-02-28 20:29:12
1272,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '3x^2+2x-8'},a_value,input change,3,CORRECT,['Extract a value'],2022-02-28 20:29:28
1273,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '3x^2+2x-8'},b_value,input change,2,CORRECT,['Extract b value'],2022-02-28 20:29:29
1274,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '3x^2+2x-8'},c_value,input change,8,INCORRECT,['Extract c value'],2022-02-28 20:29:33
1275,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '3x^2+2x-8'},c_value,input change,-,INCORRECT,['Extract c value'],2022-02-28 20:29:36
1276,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '3x^2+2x-8'},c_value,input change,-8,CORRECT,['Extract c value'],2022-02-28 20:29:39
1277,2ae80222-f63b-11eb-83e2-3bfb8e3ab16d,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '3x^2+2x-8'},product_ac,input change,-24,CORRECT,['Compute a times c for slip and slide'],2022-02-28 20:29:45
1294,b7ae3ac1-59bf-11ec-bbb8-175535925adb,factoring,factor_grouping.html,{'initial_problem': '25x^2+35x+12'},,start new problem,,,,2022-02-28 21:04:54
1335,3a21877d-0413-11ec-ab9e-bd2725c7ea7a,factoring,factor_grouping.html,{'initial_problem': '6x^2-23x+20'},,start new problem,,,,2022-02-28 21:10:17
1345,29f2b4c3-f63b-11eb-83d4-630b7f8ff050,factoring,factor_leading_one.html,{'initial_problem': 'x^2+6x+5'},,start new problem,,,,2022-02-28 22:08:40
1346,3369fbfb-40d5-11ec-9582-bd99c3254e81,factoring,factor_area_box.html,{'initial_problem': '15x^2-16x-15'},,start new problem,,,,2022-02-28 23:10:59
1347,3369fbfb-40d5-11ec-9582-bd99c3254e81,factoring,factor_area_box.html,{'initial_problem': '8x^2+16x-10'},,start new problem,,,,2022-02-28 23:11:12
1348,3369fbfb-40d5-11ec-9582-bd99c3254e81,factoring,factor_slip_slide.html,{'initial_problem': '5x^2+26x+5'},,start new problem,,,,2022-02-28 23:11:13
1349,3369fbfb-40d5-11ec-9582-bd99c3254e81,factoring,factor_grouping.html,{'initial_problem': '6x^2+17x+12'},,start new problem,,,,2022-02-28 23:11:14
1350,3369fbfb-40d5-11ec-9582-bd99c3254e81,factoring,factor_leading_one.html,{'initial_problem': 'x^2+6x+8'},,start new problem,,,,2022-02-28 23:11:17
1351,3369fbfb-40d5-11ec-9582-bd99c3254e81,factoring,factor_area_box.html,{'initial_problem': '25x^2-10x-8'},,start new problem,,,,2022-02-28 23:11:18
1381,2a396844-f63b-11eb-93da-437c65fba5ee,factoring,factor_grouping.html,{'initial_problem': '10x^2+11x+3'},,start new problem,,,,2022-03-01 02:16:35
1382,cb514975-6fdf-11ec-a5c8-81764a670019,factoring,factor_slip_slide.html,{'initial_problem': '20x^2-3x-9'},,start new problem,,,,2022-03-01 14:05:58
1383,cb514975-6fdf-11ec-a5c8-81764a670019,factoring,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},,start new problem,,,,2022-03-01 14:06:08
1384,cb514975-6fdf-11ec-a5c8-81764a670019,factoring,factor_grouping.html,{'initial_problem': '15x^2-19x+6'},,start new problem,,,,2022-03-01 14:06:10
1385,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring,factor_slip_slide.html,{'initial_problem': '6x^2+11x-10'},,start new problem,,,,2022-03-01 14:14:44
1386,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '6x^2+11x-10'},a_value,input change,6,CORRECT,['Extract a value'],2022-03-01 14:14:53
1387,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '6x^2+11x-10'},b_value,input change,11,CORRECT,['Extract b value'],2022-03-01 14:14:56
1388,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '6x^2+11x-10'},c_value,input change,-10,CORRECT,['Extract c value'],2022-03-01 14:15:02
1389,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '6x^2+11x-10'},product_ac,input change,6(-10),INCORRECT,['Compute a times c for slip and slide'],2022-03-01 14:15:20
1390,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '6x^2+11x-10'},product_ac,input change,6-10,INCORRECT,['Compute a times c for slip and slide'],2022-03-01 14:15:32
1391,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '6x^2+11x-10'},product_ac,input change,6x-10,INCORRECT,['Compute a times c for slip and slide'],2022-03-01 14:15:44
1392,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '6x^2+11x-10'},product_ac,input change,(6)(-10),INCORRECT,['Compute a times c for slip and slide'],2022-03-01 14:16:25
1393,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '6x^2+11x-10'},new_equation,input change,x+11x-60,INCORRECT,[],2022-03-01 14:16:55
1394,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '6x^2+11x-10'},new_equation,input change,x2+11x-60,INCORRECT,[],2022-03-01 14:19:37
1395,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},,start new problem,,,,2022-03-01 14:20:24
1396,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},b_value,input change,-1,INCORRECT,['Extract b value'],2022-03-01 14:21:28
1397,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},c_value,input change,-6,INCORRECT,['Extract c value'],2022-03-01 14:21:31
1398,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},factor_1_b_1,input change,6,INCORRECT,[],2022-03-01 14:22:03
1399,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},b_value,input change,-2,INCORRECT,['Extract b value'],2022-03-01 14:22:06
1400,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},c_value,input change,-3,INCORRECT,['Extract c value'],2022-03-01 14:22:09
1401,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},b_value,input change,2,INCORRECT,['Extract b value'],2022-03-01 14:22:15
1402,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},c_value,input change,3,INCORRECT,['Extract c value'],2022-03-01 14:22:17
1403,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},b_value,input change,b=2,INCORRECT,['Extract b value'],2022-03-01 14:22:26
1404,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},c_value,input change,c=-3,INCORRECT,['Extract c value'],2022-03-01 14:22:36
1405,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},b_value,input change,5,HINT,['Extract b value'],2022-03-01 14:22:51
1406,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},b_value,input change,-2,INCORRECT,['Extract b value'],2022-03-01 14:23:04
1407,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},b_value,input change,5,HINT,['Extract b value'],2022-03-01 14:23:13
1408,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},b_value,input change,5,HINT,['Extract b value'],2022-03-01 14:23:13
1409,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},b_value,input change,5,HINT,['Extract b value'],2022-03-01 14:23:13
1410,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},b_value,input change,5,CORRECT,['Extract b value'],2022-03-01 14:23:20
1411,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},c_value,input change,6,CORRECT,['Extract c value'],2022-03-01 14:23:24
1412,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},factor_1_b_1,input change,2,CORRECT,['Compute first factor'],2022-03-01 14:23:27
1413,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},factor_2_b_1,input change,3,CORRECT,['Compute second factor'],2022-03-01 14:23:29
1414,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},sum_factor_1,input change,5,CORRECT,['Compute sum of factors'],2022-03-01 14:23:34
1415,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},sum_c_1,input change,checked,CORRECT,['Determine if sum of factors equals s'],2022-03-01 14:23:35
1416,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},first_expression,input change,x+2=0,INCORRECT,['Create first expression from factors when leading coef is 1'],2022-03-01 14:23:59
1417,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},first_expression,input change,x+2,INCORRECT,['Create first expression from factors when leading coef is 1'],2022-03-01 14:24:21
1418,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},second_expression,input change,x+3,INCORRECT,['Create first expression from factors when leading coef is 1'],2022-03-01 14:24:30
1419,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},first_expression,input change,x+2=0,INCORRECT,['Create first expression from factors when leading coef is 1'],2022-03-01 14:25:24
1420,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},second_expression,input change,x+3=0,INCORRECT,['Create first expression from factors when leading coef is 1'],2022-03-01 14:25:24
1421,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},final_answer,input change,x=-2 x=-3,INCORRECT,[],2022-03-01 14:25:24
1422,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},done,button click,,INCORRECT,[],2022-03-01 14:25:24
1423,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},first_expression,input change,(x+2)(x+3)=0,INCORRECT,['Create first expression from factors when leading coef is 1'],2022-03-01 14:25:57
1424,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},first_expression,input change,(x+2)(x+3),INCORRECT,['Create first expression from factors when leading coef is 1'],2022-03-01 14:26:06
1425,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},first_expression,input change,(x+2),CORRECT,['Create first expression from factors when leading coef is 1'],2022-03-01 14:26:40
1426,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},second_expression,input change,(x+3),HINT,['Create second expression from factors when leading coef is 1'],2022-03-01 14:26:41
1427,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},second_expression,input change,(x+3),CORRECT,['Create second expression from factors when leading coef is 1'],2022-03-01 14:26:55
1428,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},final_answer,input change,(x+2)(x+3),HINT,['Combine expressions to create final factored form'],2022-03-01 14:26:55
1429,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},final_answer,input change,(x,INCORRECT,['Combine expressions to create final factored form'],2022-03-01 14:27:06
1430,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},final_answer,input change,(x+2)(x+3),CORRECT,['Combine expressions to create final factored form'],2022-03-01 14:27:15
1431,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+5x+6'},done,button click,,CORRECT,['Determine if factoring is complete'],2022-03-01 14:27:15
1432,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},,start new problem,,,,2022-03-01 14:27:15
1433,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},b_value,input change,-6,CORRECT,['Extract b value'],2022-03-01 14:27:24
1434,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},c_value,input change,8,CORRECT,['Extract c value'],2022-03-01 14:27:27
1435,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},factor_1_b_1,input change,-2,CORRECT,['Compute first factor'],2022-03-01 14:28:15
